train_size_category,test_roc_auc,test_balanced_accuracy,fold-site,classifier,feature_type,atlas,dataset
300,0.6485714285714286,0.52,geneve,svm,zscores_SBM_ROI,Destrieux,N763
400,0.5611263736263736,0.5082417582417582,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
400,0.6358024691358024,0.5625,Boston,svm,zscores_SBM_ROI,Destrieux,N763
400,0.5165631469979296,0.5150103519668737,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
400,0.6507936507936508,0.6547619047619048,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
400,0.48717948717948717,0.5040064102564102,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
400,0.6749999999999999,0.5993421052631579,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
400,0.6431888544891641,0.5975232198142415,creteil,svm,zscores_SBM_ROI,Destrieux,N763
400,0.5126543209876543,0.5638888888888889,udine,svm,zscores_SBM_ROI,Destrieux,N763
400,0.7058823529411764,0.5,galway,svm,zscores_SBM_ROI,Destrieux,N763
400,0.6954887218045113,0.6043233082706767,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
400,0.5845410628019324,0.5434782608695652,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
400,0.6485714285714285,0.56,geneve,svm,zscores_SBM_ROI,Destrieux,N763
450,0.5721153846153846,0.49038461538461536,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
450,0.6342592592592592,0.5069444444444444,Boston,svm,zscores_SBM_ROI,Destrieux,N763
450,0.577639751552795,0.4834368530020704,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
450,0.5555555555555556,0.6547619047619048,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
450,0.4823717948717948,0.5544871794871795,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
450,0.6526315789473683,0.5868421052631579,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
450,0.6664086687306502,0.5843653250773994,creteil,svm,zscores_SBM_ROI,Destrieux,N763
450,0.6030864197530863,0.5777777777777777,udine,svm,zscores_SBM_ROI,Destrieux,N763
450,0.7058823529411765,0.5,galway,svm,zscores_SBM_ROI,Destrieux,N763
450,0.6823308270676691,0.5607769423558897,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
450,0.6521739130434783,0.5434782608695652,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
450,0.63,0.54,geneve,svm,zscores_SBM_ROI,Destrieux,N763
500,0.6346153846153847,0.49038461538461536,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
500,0.46141975308641975,0.4837962962962963,Boston,svm,zscores_SBM_ROI,Destrieux,N763
500,0.505175983436853,0.4736024844720497,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
500,0.7063492063492064,0.7380952380952381,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
500,0.5072115384615385,0.5544871794871795,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
500,0.6361842105263158,0.5868421052631579,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
500,0.7058823529411765,0.6153250773993808,creteil,svm,zscores_SBM_ROI,Destrieux,N763
500,0.5487654320987654,0.5222222222222221,udine,svm,zscores_SBM_ROI,Destrieux,N763
500,0.6862745098039216,0.5,galway,svm,zscores_SBM_ROI,Destrieux,N763
500,0.6911027568922306,0.5783208020050126,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
500,0.5797101449275363,0.5217391304347826,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
500,0.6357142857142858,0.56,geneve,svm,zscores_SBM_ROI,Destrieux,N763
600,0.6552197802197802,0.5604395604395604,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
600,0.566358024691358,0.5300925925925926,Boston,svm,zscores_SBM_ROI,Destrieux,N763
600,0.48757763975155277,0.4736024844720497,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
600,0.5873015873015873,0.5238095238095238,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
600,0.500801282051282,0.5528846153846154,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
600,0.5953947368421053,0.6361842105263158,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
600,0.6617647058823529,0.5565015479876161,creteil,svm,zscores_SBM_ROI,Destrieux,N763
600,0.5700617283950618,0.5444444444444445,udine,svm,zscores_SBM_ROI,Destrieux,N763
600,0.607843137254902,0.5,galway,svm,zscores_SBM_ROI,Destrieux,N763
600,0.6654135338345865,0.5964912280701754,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
600,0.6328502415458938,0.5434782608695652,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
600,0.6471428571428571,0.56,geneve,svm,zscores_SBM_ROI,Destrieux,N763
700,0.6483516483516483,0.5604395604395604,Baltimore,svm,zscores_SBM_ROI,Destrieux,N763
700,0.5694444444444444,0.5300925925925926,Boston,svm,zscores_SBM_ROI,Destrieux,N763
700,0.4958592132505176,0.4953416149068323,Dallas,svm,zscores_SBM_ROI,Destrieux,N763
700,0.5714285714285714,0.5476190476190476,Detroit,svm,zscores_SBM_ROI,Destrieux,N763
700,0.5112179487179488,0.5040064102564102,Hartford,svm,zscores_SBM_ROI,Destrieux,N763
700,0.6131578947368421,0.5743421052631579,mannheim,svm,zscores_SBM_ROI,Destrieux,N763
700,0.6741486068111455,0.5944272445820433,creteil,svm,zscores_SBM_ROI,Destrieux,N763
700,0.5003086419753087,0.4888888888888889,udine,svm,zscores_SBM_ROI,Destrieux,N763
700,0.803921568627451,0.5588235294117647,galway,svm,zscores_SBM_ROI,Destrieux,N763
700,0.6779448621553884,0.6052631578947368,pittsburgh,svm,zscores_SBM_ROI,Destrieux,N763
700,0.6859903381642511,0.5217391304347826,grenoble,svm,zscores_SBM_ROI,Destrieux,N763
700,0.6242857142857142,0.5242857142857142,geneve,svm,zscores_SBM_ROI,Destrieux,N763
75,0.6057692307692308,0.603021978021978,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.6481481481481481,0.6342592592592593,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.5289855072463767,0.5269151138716356,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.7063492063492065,0.6666666666666666,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.43509615384615385,0.48397435897435903,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.6223684210526316,0.5664473684210527,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.4868421052631579,0.4907120743034056,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.2910493827160494,0.3861111111111111,udine,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.8235294117647058,0.7058823529411764,galway,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.6296992481203006,0.5773809523809523,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.4492753623188406,0.40821256038647347,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.5614285714285714,0.5221428571428571,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.5989010989010989,0.5508241758241759,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.6280864197530864,0.6342592592592593,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.5217391304347826,0.5326086956521738,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.6825396825396826,0.6071428571428572,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.4535256410256411,0.49439102564102566,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.4842105263157894,0.4552631578947368,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.48219814241486064,0.4295665634674922,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.3324074074074074,0.36666666666666664,udine,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.5686274509803921,0.48039215686274506,galway,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.5419799498746867,0.47869674185463656,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.5120772946859904,0.5652173913043478,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
150,0.6228571428571428,0.5907142857142857,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.6298076923076923,0.5123626373626373,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.6435185185185185,0.5046296296296297,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.5890269151138716,0.6237060041407867,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.8015873015873016,0.7023809523809523,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.4567307692307692,0.46073717948717946,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.6269736842105263,0.6217105263157895,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.5634674922600619,0.5534055727554179,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.579320987654321,0.5472222222222223,udine,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.39215686274509803,0.5294117647058824,galway,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.5808270676691729,0.5238095238095238,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.44927536231884063,0.321256038647343,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
200,0.6771428571428572,0.54,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.5721153846153846,0.5508241758241759,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.5833333333333333,0.5231481481481481,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.5093167701863355,0.5108695652173914,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.626984126984127,0.5952380952380952,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.44150641025641024,0.4743589743589744,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.5960526315789474,0.5585526315789473,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.6284829721362228,0.5874613003095975,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.5725308641975309,0.5416666666666666,udine,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.5490196078431373,0.5294117647058824,galway,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.5870927318295739,0.5686090225563909,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.6618357487922705,0.5652173913043478,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
300,0.6299999999999999,0.52,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.588598901098901,0.532967032967033,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.5756172839506173,0.5462962962962963,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.5393374741200829,0.5227743271221532,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.7301587301587301,0.7023809523809523,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.4375,0.44471153846153844,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.5828947368421054,0.5618421052631579,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.5487616099071208,0.49613003095975233,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.6429012345679013,0.5527777777777778,udine,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.27450980392156865,0.5,galway,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.5889724310776943,0.5698621553884712,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.681159420289855,0.6086956521739131,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
400,0.6685714285714286,0.6085714285714285,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.6435439560439561,0.5590659340659341,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.6651234567901234,0.5092592592592593,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.5817805383022774,0.5331262939958592,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.626984126984127,0.5357142857142857,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.43910256410256415,0.4166666666666667,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.6710526315789473,0.5480263157894737,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.598297213622291,0.5255417956656346,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.6722222222222223,0.6,udine,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.33333333333333337,0.5,galway,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.6892230576441103,0.5341478696741855,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.5990338164251208,0.4758454106280193,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
450,0.6685714285714286,0.5242857142857142,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.6572802197802198,0.532967032967033,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.6280864197530864,0.48842592592592593,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.531055900621118,0.598343685300207,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.8015873015873016,0.6785714285714286,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.5216346153846154,0.5112179487179487,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.5907894736842106,0.5236842105263158,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.6068111455108359,0.49458204334365324,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.6555555555555556,0.5666666666666667,udine,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.7254901960784315,0.5294117647058824,galway,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.6478696741854637,0.5695488721804511,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.5893719806763285,0.5652173913043478,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
500,0.6642857142857143,0.5421428571428571,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6449175824175825,0.5879120879120879,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.5817901234567902,0.4861111111111111,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.4834368530020704,0.45341614906832295,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.7777777777777778,0.5952380952380952,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6049679487179487,0.5440705128205129,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6124999999999999,0.6111842105263158,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6803405572755418,0.5859133126934984,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6688271604938272,0.575,udine,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6862745098039216,0.5294117647058824,galway,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6998746867167919,0.5607769423558897,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6376811594202898,0.5869565217391304,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
600,0.6557142857142857,0.5421428571428571,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.6298076923076923,0.5590659340659341,Baltimore,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.5756172839506173,0.5486111111111112,Boston,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.5859213250517599,0.5036231884057971,Dallas,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.761904761904762,0.7023809523809523,Detroit,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.49919871794871795,0.5040064102564102,Hartford,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.6921052631578948,0.5993421052631579,mannheim,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.6826625386996904,0.6385448916408669,creteil,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.6453703703703704,0.5861111111111111,udine,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.7450980392156863,0.5294117647058824,galway,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.7011278195488722,0.5786340852130326,pittsburgh,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.6859903381642511,0.5434782608695652,grenoble,MLP,zscores_SBM_ROI,Destrieux,N763
700,0.5842857142857143,0.56,geneve,MLP,zscores_SBM_ROI,Destrieux,N763
75,0.5576923076923077,0.5164835164835164,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.5216049382716049,0.45833333333333337,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.6573498964803313,0.6180124223602484,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.746031746031746,0.6547619047619048,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.4799679487179488,0.4423076923076923,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.594078947368421,0.5842105263157895,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.4481424148606811,0.4729102167182663,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.39598765432098765,0.4166666666666667,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.7843137254901962,0.6470588235294118,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.6033834586466166,0.5695488721804511,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.5748792270531401,0.6521739130434783,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
75,0.6057142857142858,0.5642857142857143,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.6002747252747254,0.5178571428571429,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.5879629629629629,0.5324074074074074,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.5093167701863355,0.5605590062111802,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.6666666666666667,0.4880952380952381,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.48878205128205127,0.44471153846153844,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.4861842105263158,0.4967105263157895,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.5557275541795665,0.5286377708978328,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.46851851851851856,0.5083333333333333,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.5294117647058824,0.5,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.6823308270676691,0.525375939849624,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.41545893719806765,0.4758454106280193,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
150,0.6621428571428571,0.5,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.6559065934065934,0.5521978021978022,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.6419753086419753,0.48842592592592593,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.5538302277432712,0.4777432712215321,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.8253968253968255,0.5357142857142857,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.4743589743589744,0.5232371794871795,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.6269736842105263,0.611842105263158,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.6408668730650154,0.641640866873065,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.41018518518518515,0.4833333333333333,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.45098039215686275,0.5,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.6271929824561404,0.5607769423558897,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.6763285024154589,0.5434782608695652,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
200,0.7214285714285713,0.5,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.5357142857142857,0.49862637362637363,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.7129629629629629,0.6435185185185185,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.5383022774327123,0.48757763975155277,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.753968253968254,0.6785714285714286,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.5208333333333333,0.5232371794871795,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.6427631578947368,0.5625,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.6687306501547987,0.5843653250773994,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.4712962962962963,0.5333333333333333,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.5686274509803921,0.5882352941176471,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.6484962406015038,0.5078320802005013,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.47342995169082125,0.5652173913043478,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
300,0.7242857142857142,0.52,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.5123626373626373,0.5164835164835165,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.7037037037037036,0.5648148148148149,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.505175983436853,0.5134575569358178,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.7063492063492064,0.5357142857142857,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.47596153846153844,0.5144230769230769,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.5894736842105264,0.5361842105263157,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.6594427244582044,0.6122291021671826,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.6024691358024692,0.5555555555555556,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.7058823529411764,0.5588235294117647,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.6804511278195489,0.5347744360902256,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.5603864734299517,0.5096618357487922,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
400,0.6485714285714285,0.5621428571428572,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.6298076923076923,0.5604395604395604,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.6327160493827161,0.4537037037037037,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.5579710144927537,0.4855072463768116,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.753968253968254,0.5357142857142857,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.4278846153846154,0.5544871794871795,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.5532894736842106,0.49802631578947365,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.6609907120743034,0.6284829721362228,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.6104938271604937,0.6027777777777779,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.5098039215686275,0.5882352941176471,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.6484962406015038,0.5614035087719298,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.5217391304347826,0.4879227053140096,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
450,0.7314285714285714,0.58,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.5817307692307693,0.47115384615384615,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.5632716049382716,0.44907407407407407,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.5351966873706004,0.5351966873706004,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.5952380952380952,0.4880952380952381,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.43910256410256415,0.5232371794871795,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.6026315789473684,0.5375,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.6741486068111455,0.5797213622291022,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.6197530864197531,0.5388888888888889,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.607843137254902,0.5,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.6516290726817042,0.5614035087719298,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.5845410628019323,0.5869565217391304,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
500,0.6542857142857142,0.5221428571428571,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.6414835164835164,0.5260989010989011,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.654320987654321,0.5115740740740741,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.4513457556935818,0.49948240165631475,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.6428571428571428,0.6190476190476191,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.42948717948717946,0.5368589743589743,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.5210526315789474,0.4730263157894737,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.695046439628483,0.6222910216718266,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.5645061728395061,0.5555555555555556,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.4117647058823529,0.5,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.6447368421052632,0.5789473684210527,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.5314009661835748,0.5096618357487922,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
600,0.71,0.52,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.5013736263736264,0.5260989010989011,Baltimore,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.6358024691358024,0.6087962962962963,Boston,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.46480331262939956,0.4580745341614907,Dallas,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.626984126984127,0.5952380952380952,Detroit,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.5072115384615384,0.5144230769230769,Hartford,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.55,0.5368421052631579,mannheim,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.631578947368421,0.5534055727554179,creteil,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.5867283950617284,0.5666666666666667,udine,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.5686274509803921,0.5,galway,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.6553884711779447,0.5964912280701754,pittsburgh,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.6666666666666667,0.5434782608695652,grenoble,xgboost,zscores_SBM_ROI,Destrieux,N763
700,0.6528571428571429,0.5221428571428571,geneve,xgboost,zscores_SBM_ROI,Destrieux,N763
